track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2TcCnaekMPZ287vkd2f8Wi,0.619,0.893,3,-3.435,1,0.0814,0.104,0.00603,0.132,0.695,126.023,audio_features,spotify:track:2TcCnaekMPZ287vkd2f8Wi,https://api.spotify.com/v1/tracks/2TcCnaekMPZ287vk...,https://api.spotify.com/v1/audio-analysis/2TcCnaek...,175621,4
2FvlRgrTJqeFbbVojx7Cgb,0.695,0.53,1,-12.807,1,0.445,0.18,0.874,0.12,0.358,123.014,audio_features,spotify:track:2FvlRgrTJqeFbbVojx7Cgb,https://api.spotify.com/v1/tracks/2FvlRgrTJqeFbbVo...,https://api.spotify.com/v1/audio-analysis/2FvlRgrT...,282372,4
0zzvDzEAaIXUYG97UO9iVB,0.794,0.732,11,-7.544,0,0.0491,0.0268,0.000166,0.0766,0.398,124.016,audio_features,spotify:track:0zzvDzEAaIXUYG97UO9iVB,https://api.spotify.com/v1/tracks/0zzvDzEAaIXUYG97...,https://api.spotify.com/v1/audio-analysis/0zzvDzEA...,160645,4
1ABqaS5IL6YZGXNIzUeKfS,0.634,0.95,7,-3.59,0,0.0728,0.0566,0.0000198,0.787,0.653,123.995,audio_features,spotify:track:1ABqaS5IL6YZGXNIzUeKfS,https://api.spotify.com/v1/tracks/1ABqaS5IL6YZGXNI...,https://api.spotify.com/v1/audio-analysis/1ABqaS5I...,161611,4
4RdWrVJOIkgEtgrBNRFSqX,0.718,0.832,0,-5.155,1,0.0402,0.032,0.000163,0.303,0.732,120.826,audio_features,spotify:track:4RdWrVJOIkgEtgrBNRFSqX,https://api.spotify.com/v1/tracks/4RdWrVJOIkgEtgrB...,https://api.spotify.com/v1/audio-analysis/4RdWrVJO...,150120,4
5tuOGRYPjh5lV6M5zbNRNH,0.596,0.907,6,-5.447,1,0.0477,0.0589,0.00000308,0.295,0.263,123.987,audio_features,spotify:track:5tuOGRYPjh5lV6M5zbNRNH,https://api.spotify.com/v1/tracks/5tuOGRYPjh5lV6M5...,https://api.spotify.com/v1/audio-analysis/5tuOGRYP...,217742,4
4uQzfUUpSPtP8378Qg5aTo,0.472,0.881,6,-6.182,1,0.0491,0.0081,0.111,0.366,0.24,127.014,audio_features,spotify:track:4uQzfUUpSPtP8378Qg5aTo,https://api.spotify.com/v1/tracks/4uQzfUUpSPtP8378...,https://api.spotify.com/v1/audio-analysis/4uQzfUUp...,288189,4
14VpDEKSX01feZ0Tt9kc7w,0.73,0.833,9,-5.303,1,0.0587,0.261,0.000169,0.122,0.296,125.028,audio_features,spotify:track:14VpDEKSX01feZ0Tt9kc7w,https://api.spotify.com/v1/tracks/14VpDEKSX01feZ0T...,https://api.spotify.com/v1/audio-analysis/14VpDEKS...,180692,5
3C4fzUgIP3ahkhOBdP38GM,0.622,0.859,5,-7.626,1,0.0636,0.000609,0.746,0.0909,0.442,121.968,audio_features,spotify:track:3C4fzUgIP3ahkhOBdP38GM,https://api.spotify.com/v1/tracks/3C4fzUgIP3ahkhOB...,https://api.spotify.com/v1/audio-analysis/3C4fzUgI...,218373,4
5hct3OPZEhHKqvGyRqq2TA,0.796,0.769,1,-1.632,1,0.0356,0.000305,0.776,0.0906,0.408,123.987,audio_features,spotify:track:5hct3OPZEhHKqvGyRqq2TA,https://api.spotify.com/v1/tracks/5hct3OPZEhHKqvGy...,https://api.spotify.com/v1/audio-analysis/5hct3OPZ...,270968,4
1gb1bIRb1iNuJRnZB2XxS5,0.49,0.88,9,-4.175,0,0.06,0.0135,0,0.177,0.533,128.022,audio_features,spotify:track:1gb1bIRb1iNuJRnZB2XxS5,https://api.spotify.com/v1/tracks/1gb1bIRb1iNuJRnZ...,https://api.spotify.com/v1/audio-analysis/1gb1bIRb...,212344,4
7DQ5CZjAQdhgDgdnSXxJ7Z,0.567,0.946,5,-2.245,0,0.0541,0.0978,0.00000137,0.0836,0.295,104.983,audio_features,spotify:track:7DQ5CZjAQdhgDgdnSXxJ7Z,https://api.spotify.com/v1/tracks/7DQ5CZjAQdhgDgdn...,https://api.spotify.com/v1/audio-analysis/7DQ5CZjA...,208367,4
6GGODyP2LIdbxIfYxy5UbN,0.539,0.912,0,-7.828,1,0.0319,0.0069,0.717,0.239,0.247,123.996,audio_features,spotify:track:6GGODyP2LIdbxIfYxy5UbN,https://api.spotify.com/v1/tracks/6GGODyP2LIdbxIfY...,https://api.spotify.com/v1/audio-analysis/6GGODyP2...,241935,4
5doEbu0OO4YLpW7T3Vo2fr,0.753,0.963,9,-5.419,0,0.0304,0.0404,0.71,0.181,0.405,128.013,audio_features,spotify:track:5doEbu0OO4YLpW7T3Vo2fr,https://api.spotify.com/v1/tracks/5doEbu0OO4YLpW7T...,https://api.spotify.com/v1/audio-analysis/5doEbu0O...,171288,4
7I3efKFkjTMBoFKCrwQfeF,0.678,0.797,9,-6.014,0,0.0398,0.00728,0.00199,0.31,0.602,125.929,audio_features,spotify:track:7I3efKFkjTMBoFKCrwQfeF,https://api.spotify.com/v1/tracks/7I3efKFkjTMBoFKC...,https://api.spotify.com/v1/audio-analysis/7I3efKFk...,152000,4
6v88WqbfTx8WonPH0MfZCn,0.77,0.745,11,-6.489,1,0.125,0.034,0.006,0.0271,0.866,123.969,audio_features,spotify:track:6v88WqbfTx8WonPH0MfZCn,https://api.spotify.com/v1/tracks/6v88WqbfTx8WonPH...,https://api.spotify.com/v1/audio-analysis/6v88Wqbf...,203955,4
6MEeYEu1kOWewEKwmHC35I,0.762,0.75,7,-5.361,1,0.0481,0.00184,0.542,0.28,0.439,123.012,audio_features,spotify:track:6MEeYEu1kOWewEKwmHC35I,https://api.spotify.com/v1/tracks/6MEeYEu1kOWewEKw...,https://api.spotify.com/v1/audio-analysis/6MEeYEu1...,259080,4
0cltirHSUgOXfmRsTVHIs8,0.631,0.96,6,-2.662,0,0.0479,0.0011,0.0231,0.0226,0.845,125.993,audio_features,spotify:track:0cltirHSUgOXfmRsTVHIs8,https://api.spotify.com/v1/tracks/0cltirHSUgOXfmRs...,https://api.spotify.com/v1/audio-analysis/0cltirHS...,180000,4
0y7I9HOzO9rY2KAIBZZI3S,0.805,0.665,6,-4.161,1,0.0433,0.663,0.0000013,0.135,0.77,125.935,audio_features,spotify:track:0y7I9HOzO9rY2KAIBZZI3S,https://api.spotify.com/v1/tracks/0y7I9HOzO9rY2KAI...,https://api.spotify.com/v1/audio-analysis/0y7I9HOz...,139048,4
1RXzKs0tQcn7CeI6w34REK,0.745,0.929,6,-3.191,1,0.153,0.118,0.000496,0.609,0.302,125.036,audio_features,spotify:track:1RXzKs0tQcn7CeI6w34REK,https://api.spotify.com/v1/tracks/1RXzKs0tQcn7CeI6...,https://api.spotify.com/v1/audio-analysis/1RXzKs0t...,205440,4
6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,8,-7.159,1,0.0324,0.0154,0.00000605,0.101,0.404,103.952,audio_features,spotify:track:6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwM...,https://api.spotify.com/v1/audio-analysis/6oJ6le65...,228267,4
4JP75KhcEsS3Lgo8adlwys,0.905,0.915,7,-7.169,1,0.285,0.000867,0.78,0.601,0.808,122.965,audio_features,spotify:track:4JP75KhcEsS3Lgo8adlwys,https://api.spotify.com/v1/tracks/4JP75KhcEsS3Lgo8...,https://api.spotify.com/v1/audio-analysis/4JP75Khc...,312683,4
26VNWta4v0Dr5wWoFD386M,0.643,0.872,0,-2.635,1,0.0511,0.000822,0,0.311,0.483,122,audio_features,spotify:track:26VNWta4v0Dr5wWoFD386M,https://api.spotify.com/v1/tracks/26VNWta4v0Dr5wWo...,https://api.spotify.com/v1/audio-analysis/26VNWta4...,176588,4
1yVOxqVBwDemwSi7nWS74H,0.688,0.769,7,-5.951,1,0.0427,0.0374,0.0000213,0.0711,0.271,109.983,audio_features,spotify:track:1yVOxqVBwDemwSi7nWS74H,https://api.spotify.com/v1/tracks/1yVOxqVBwDemwSi7...,https://api.spotify.com/v1/audio-analysis/1yVOxqVB...,174545,4
0P8cENEqN7W3U6rZohIaCJ,0.57,0.427,3,-5.422,1,0.0636,0.852,0,0.0925,0.526,139.342,audio_features,spotify:track:0P8cENEqN7W3U6rZohIaCJ,https://api.spotify.com/v1/tracks/0P8cENEqN7W3U6rZ...,https://api.spotify.com/v1/audio-analysis/0P8cENEq...,152183,4
6LKgEkw3rZVNr885Yu41b8,0.676,0.537,8,-7.678,0,0.0841,0.0746,0.000122,0.108,0.512,122.998,audio_features,spotify:track:6LKgEkw3rZVNr885Yu41b8,https://api.spotify.com/v1/tracks/6LKgEkw3rZVNr885...,https://api.spotify.com/v1/audio-analysis/6LKgEkw3...,175252,4
6Ok5DivyUJjsLVUUWLzz6o,0.607,0.42,5,-9.307,0,0.0595,0.216,0,0.129,0.643,140.639,audio_features,spotify:track:6Ok5DivyUJjsLVUUWLzz6o,https://api.spotify.com/v1/tracks/6Ok5DivyUJjsLVUU...,https://api.spotify.com/v1/audio-analysis/6Ok5Divy...,231489,4
51WLu8FjR1tiyIU1jUoWvm,0.366,0.452,1,-11.88,1,0.197,0.823,0.000126,0.0633,0.119,168.642,audio_features,spotify:track:51WLu8FjR1tiyIU1jUoWvm,https://api.spotify.com/v1/tracks/51WLu8FjR1tiyIU1...,https://api.spotify.com/v1/audio-analysis/51WLu8Fj...,189012,4
4XNIVgbkrOTI0ONro31EB4,0.768,0.441,1,-7.976,1,0.143,0.515,0,0.0932,0.367,132.024,audio_features,spotify:track:4XNIVgbkrOTI0ONro31EB4,https://api.spotify.com/v1/tracks/4XNIVgbkrOTI0ONr...,https://api.spotify.com/v1/audio-analysis/4XNIVgbk...,242405,3
1wA1tFOHx167N1My7frqIH,0.496,0.568,6,-6.178,0,0.0357,0.0869,0.0000952,0.0972,0.29,87.931,audio_features,spotify:track:1wA1tFOHx167N1My7frqIH,https://api.spotify.com/v1/tracks/1wA1tFOHx167N1My...,https://api.spotify.com/v1/audio-analysis/1wA1tFOH...,256336,4
3aiVYGS7QlpziTnjoDTnDd,0.546,0.581,11,-6.378,1,0.0454,0.0226,0,0.383,0.292,125.465,audio_features,spotify:track:3aiVYGS7QlpziTnjoDTnDd,https://api.spotify.com/v1/tracks/3aiVYGS7QlpziTnj...,https://api.spotify.com/v1/audio-analysis/3aiVYGS7...,233000,4
2mtLGVN6xZm93wDG9nvviS,0.548,0.457,4,-7.626,1,0.0691,0.224,0.0000832,0.11,0.494,175.659,audio_features,spotify:track:2mtLGVN6xZm93wDG9nvviS,https://api.spotify.com/v1/tracks/2mtLGVN6xZm93wDG...,https://api.spotify.com/v1/audio-analysis/2mtLGVN6...,197727,4
5nAkJ0CWpvGRf3MbOpwSfl,0.469,0.653,1,-7.25,0,0.393,0.141,0,0.111,0.422,89.716,audio_features,spotify:track:5nAkJ0CWpvGRf3MbOpwSfl,https://api.spotify.com/v1/tracks/5nAkJ0CWpvGRf3Mb...,https://api.spotify.com/v1/audio-analysis/5nAkJ0CW...,170227,4
3KSQ1BjRT0T4dnu6Z7UL8c,0.723,0.558,11,-6.914,0,0.541,0.232,0,0.0981,0.374,109.515,audio_features,spotify:track:3KSQ1BjRT0T4dnu6Z7UL8c,https://api.spotify.com/v1/tracks/3KSQ1BjRT0T4dnu6...,https://api.spotify.com/v1/audio-analysis/3KSQ1BjR...,248905,4
1NjQZi2ajwmJsfnimLr41I,0.648,0.531,2,-5.886,0,0.0345,0.26,0.000897,0.12,0.253,143.008,audio_features,spotify:track:1NjQZi2ajwmJsfnimLr41I,https://api.spotify.com/v1/tracks/1NjQZi2ajwmJsfni...,https://api.spotify.com/v1/audio-analysis/1NjQZi2a...,151462,4
07IBaCvg4ommhmahLRHLT5,0.756,0.37,5,-7.978,0,0.0681,0.116,0.0000117,0.193,0.428,113.936,audio_features,spotify:track:07IBaCvg4ommhmahLRHLT5,https://api.spotify.com/v1/tracks/07IBaCvg4ommhmah...,https://api.spotify.com/v1/audio-analysis/07IBaCvg...,262925,4
4Rv5fDPvbbX0lNr3umOZSz,0.38,0.281,1,-13.104,0,0.169,0.847,0.000875,0.105,0.265,182.022,audio_features,spotify:track:4Rv5fDPvbbX0lNr3umOZSz,https://api.spotify.com/v1/tracks/4Rv5fDPvbbX0lNr3...,https://api.spotify.com/v1/audio-analysis/4Rv5fDPv...,186340,4
6qBFSepqLCuh5tehehc1bd,0.64,0.355,10,-7.757,0,0.065,0.76,0.0000701,0.114,0.437,119.513,audio_features,spotify:track:6qBFSepqLCuh5tehehc1bd,https://api.spotify.com/v1/tracks/6qBFSepqLCuh5teh...,https://api.spotify.com/v1/audio-analysis/6qBFSepq...,260776,3
4vpoINvcoAdmttZwDTUTJU,0.612,0.611,2,-7.068,1,0.0671,0.00425,0,0.11,0.167,77.336,audio_features,spotify:track:4vpoINvcoAdmttZwDTUTJU,https://api.spotify.com/v1/tracks/4vpoINvcoAdmttZw...,https://api.spotify.com/v1/audio-analysis/4vpoINvc...,186000,4
6UF1vUIoLleFrhcxg2L26V,0.566,0.693,10,-6.917,0,0.368,0.361,0,0.0806,0.838,78.743,audio_features,spotify:track:6UF1vUIoLleFrhcxg2L26V,https://api.spotify.com/v1/tracks/6UF1vUIoLleFrhcx...,https://api.spotify.com/v1/audio-analysis/6UF1vUIo...,213851,4
3v0nyTIvIf6EY5onDSSpaW,0.545,0.714,0,-4.007,0,0.0928,0.309,0,0.136,0.308,87.005,audio_features,spotify:track:3v0nyTIvIf6EY5onDSSpaW,https://api.spotify.com/v1/tracks/3v0nyTIvIf6EY5on...,https://api.spotify.com/v1/audio-analysis/3v0nyTIv...,236297,4
3hVNd9t2dPCEcDqNE149YK,0.601,0.494,5,-7.11,1,0.0467,0.487,0.00000381,0.35,0.36,100.936,audio_features,spotify:track:3hVNd9t2dPCEcDqNE149YK,https://api.spotify.com/v1/tracks/3hVNd9t2dPCEcDqN...,https://api.spotify.com/v1/audio-analysis/3hVNd9t2...,183030,4
52Jv5TSAOgAELwDC07F3EN,0.768,0.623,9,-2.88,1,0.0357,0.377,0,0.0609,0.428,105.025,audio_features,spotify:track:52Jv5TSAOgAELwDC07F3EN,https://api.spotify.com/v1/tracks/52Jv5TSAOgAELwDC...,https://api.spotify.com/v1/audio-analysis/52Jv5TSA...,190816,4
38NA9ujv5cUKOTy82FSWLK,0.642,0.373,0,-7.111,0,0.0329,0.917,0,0.103,0.341,105.253,audio_features,spotify:track:38NA9ujv5cUKOTy82FSWLK,https://api.spotify.com/v1/tracks/38NA9ujv5cUKOTy8...,https://api.spotify.com/v1/audio-analysis/38NA9ujv...,249118,4
7DyNkaa7Anl8P4E6ftIWr7,0.42,0.258,2,-16.526,0,0.0372,0.532,0.0464,0.0885,0.136,174.235,audio_features,spotify:track:7DyNkaa7Anl8P4E6ftIWr7,https://api.spotify.com/v1/tracks/7DyNkaa7Anl8P4E6...,https://api.spotify.com/v1/audio-analysis/7DyNkaa7...,185130,3
034KyQEk7IhbLtniVhBErj,0.558,0.364,5,-8.663,1,0.0501,0.169,0.000101,0.109,0.252,129.174,audio_features,spotify:track:034KyQEk7IhbLtniVhBErj,https://api.spotify.com/v1/tracks/034KyQEk7IhbLtni...,https://api.spotify.com/v1/audio-analysis/034KyQEk...,160737,4
2qz1vGLzlQf0Xc2dlfhOEA,0.485,0.629,6,-6.253,0,0.348,0.0728,0.000012,0.0951,0.448,163.528,audio_features,spotify:track:2qz1vGLzlQf0Xc2dlfhOEA,https://api.spotify.com/v1/tracks/2qz1vGLzlQf0Xc2d...,https://api.spotify.com/v1/audio-analysis/2qz1vGLz...,257973,1
7xnUkSlGHyOBgcJxnh8Iyw,0.762,0.476,8,-10.51,0,0.0668,0.217,0,0.123,0.472,145.962,audio_features,spotify:track:7xnUkSlGHyOBgcJxnh8Iyw,https://api.spotify.com/v1/tracks/7xnUkSlGHyOBgcJx...,https://api.spotify.com/v1/audio-analysis/7xnUkSlG...,204634,4
6t5MVzUCfeK1ASDMkKadxW,0.501,0.349,3,-10.883,0,0.391,0.786,0,0.107,0.322,72.855,audio_features,spotify:track:6t5MVzUCfeK1ASDMkKadxW,https://api.spotify.com/v1/tracks/6t5MVzUCfeK1ASDM...,https://api.spotify.com/v1/audio-analysis/6t5MVzUC...,192120,4
4rHIfYRQw6ittRQXAlurk0,0.535,0.409,7,-9.517,0,0.0857,0.777,0,0.129,0.138,170.121,audio_features,spotify:track:4rHIfYRQw6ittRQXAlurk0,https://api.spotify.com/v1/tracks/4rHIfYRQw6ittRQX...,https://api.spotify.com/v1/audio-analysis/4rHIfYRQ...,172907,4
02nZeTbm2dRHisH6qsUM5E,0.738,0.379,2,-11.644,0,0.084,0.201,0.000011,0.0806,0.598,122.042,audio_features,spotify:track:02nZeTbm2dRHisH6qsUM5E,https://api.spotify.com/v1/tracks/02nZeTbm2dRHisH6...,https://api.spotify.com/v1/audio-analysis/02nZeTbm...,200215,4
3f3cliOygeuUpGRwdohy12,0.429,0.399,5,-11.679,0,0.0893,0.632,0.0000323,0.087,0.353,72.487,audio_features,spotify:track:3f3cliOygeuUpGRwdohy12,https://api.spotify.com/v1/tracks/3f3cliOygeuUpGRw...,https://api.spotify.com/v1/audio-analysis/3f3cliOy...,255066,4
7AOIpGjtubeC0uSiMEhOyR,0.774,0.391,5,-6.753,1,0.165,0.646,0.00165,0.0751,0.42,134.057,audio_features,spotify:track:7AOIpGjtubeC0uSiMEhOyR,https://api.spotify.com/v1/tracks/7AOIpGjtubeC0uSi...,https://api.spotify.com/v1/audio-analysis/7AOIpGjt...,222090,4
698qfbrci5r8U0EKceXhml,0.774,0.619,7,-6.367,1,0.0907,0.00747,0.0000293,0.081,0.509,86.747,audio_features,spotify:track:698qfbrci5r8U0EKceXhml,https://api.spotify.com/v1/tracks/698qfbrci5r8U0EK...,https://api.spotify.com/v1/audio-analysis/698qfbrc...,194883,4
4vr7q1NPXQhPysvuRkN91L,0.389,0.666,10,-7.019,0,0.44,0.332,0,0.0842,0.378,90.059,audio_features,spotify:track:4vr7q1NPXQhPysvuRkN91L,https://api.spotify.com/v1/tracks/4vr7q1NPXQhPysvu...,https://api.spotify.com/v1/audio-analysis/4vr7q1NP...,292259,4
31Bfwo18yqIlIhu671Tf9e,0.79,0.388,7,-8.996,1,0.0654,0.612,0,0.122,0.327,119.02,audio_features,spotify:track:31Bfwo18yqIlIhu671Tf9e,https://api.spotify.com/v1/tracks/31Bfwo18yqIlIhu6...,https://api.spotify.com/v1/audio-analysis/31Bfwo18...,165018,3
1Zm9qGPQkTAOBiVpGSnJUq,0.656,0.453,7,-5.395,0,0.0351,0.307,0.00102,0.113,0.0407,111.804,audio_features,spotify:track:1Zm9qGPQkTAOBiVpGSnJUq,https://api.spotify.com/v1/tracks/1Zm9qGPQkTAOBiVp...,https://api.spotify.com/v1/audio-analysis/1Zm9qGPQ...,168183,4
2P7GzumACpq7iFYxjbFKfP,0.725,0.571,9,-6.379,0,0.0762,0.0555,0,0.229,0.324,134.941,audio_features,spotify:track:2P7GzumACpq7iFYxjbFKfP,https://api.spotify.com/v1/tracks/2P7GzumACpq7iFYx...,https://api.spotify.com/v1/audio-analysis/2P7GzumA...,272141,4
03Qlgtvz9ux6lmzlv40BEZ,0.578,0.41,5,-7.555,0,0.0322,0.346,0.000182,0.219,0.313,137.908,audio_features,spotify:track:03Qlgtvz9ux6lmzlv40BEZ,https://api.spotify.com/v1/tracks/03Qlgtvz9ux6lmzl...,https://api.spotify.com/v1/audio-analysis/03Qlgtvz...,236640,4
5A3TwAmhxbQ1qZCJ8N2H8C,0.74,0.465,7,-8.27,0,0.0411,0.304,0.00404,0.101,0.276,116.74,audio_features,spotify:track:5A3TwAmhxbQ1qZCJ8N2H8C,https://api.spotify.com/v1/tracks/5A3TwAmhxbQ1qZCJ...,https://api.spotify.com/v1/audio-analysis/5A3TwAmh...,267384,4
7gXVlNVDu3Qmf0Sy63GqA1,0.534,0.777,10,-6.301,1,0.0684,0.0737,0.00113,0.166,0.625,156.057,audio_features,spotify:track:7gXVlNVDu3Qmf0Sy63GqA1,https://api.spotify.com/v1/tracks/7gXVlNVDu3Qmf0Sy...,https://api.spotify.com/v1/audio-analysis/7gXVlNVD...,220054,4
3NYUr2OCOXDAHqP65jOTlc,0.286,0.603,7,-6.037,0,0.058,0.144,0.000027,0.131,0.327,65.495,audio_features,spotify:track:3NYUr2OCOXDAHqP65jOTlc,https://api.spotify.com/v1/tracks/3NYUr2OCOXDAHqP6...,https://api.spotify.com/v1/audio-analysis/3NYUr2OC...,145012,4
0gpYL1he4OGJxv42tT747l,0.604,0.434,1,-8.877,1,0.0513,0.647,0.00493,0.122,0.356,130.143,audio_features,spotify:track:0gpYL1he4OGJxv42tT747l,https://api.spotify.com/v1/tracks/0gpYL1he4OGJxv42...,https://api.spotify.com/v1/audio-analysis/0gpYL1he...,179413,4
1ORVLNzJKvmhgO9QFdlh3j,0.649,0.676,5,-3.795,0,0.152,0.437,0,0.118,0.408,106.626,audio_features,spotify:track:1ORVLNzJKvmhgO9QFdlh3j,https://api.spotify.com/v1/tracks/1ORVLNzJKvmhgO9Q...,https://api.spotify.com/v1/audio-analysis/1ORVLNzJ...,198493,4
2VqKx3HH8gaZPabNWYvksy,0.705,0.433,4,-9.706,1,0.204,0.388,0.134,0.0841,0.602,168.006,audio_features,spotify:track:2VqKx3HH8gaZPabNWYvksy,https://api.spotify.com/v1/tracks/2VqKx3HH8gaZPabN...,https://api.spotify.com/v1/audio-analysis/2VqKx3HH...,212787,4
34i3j7m0YtGOWPrpiTMzOS,0.257,0.251,2,-9.818,1,0.0313,0.846,0.00000654,0.11,0.262,78.623,audio_features,spotify:track:34i3j7m0YtGOWPrpiTMzOS,https://api.spotify.com/v1/tracks/34i3j7m0YtGOWPrp...,https://api.spotify.com/v1/audio-analysis/34i3j7m0...,255110,3
6i5a50hEuC7FtJoBVqKpcT,0.782,0.48,10,-8.913,0,0.3,0.412,0.00000159,0.201,0.781,90.094,audio_features,spotify:track:6i5a50hEuC7FtJoBVqKpcT,https://api.spotify.com/v1/tracks/6i5a50hEuC7FtJoB...,https://api.spotify.com/v1/audio-analysis/6i5a50hE...,195806,4
5IIMLw6SPHB0q36twd6ZoG,0.75,0.465,8,-9.051,1,0.158,0.128,0.000191,0.134,0.205,127.126,audio_features,spotify:track:5IIMLw6SPHB0q36twd6ZoG,https://api.spotify.com/v1/tracks/5IIMLw6SPHB0q36t...,https://api.spotify.com/v1/audio-analysis/5IIMLw6S...,213226,4
4oZPOhLn4AoWrJKQj2ORjX,0.589,0.633,11,-5.733,0,0.0504,0.315,0,0.233,0.44,155.947,audio_features,spotify:track:4oZPOhLn4AoWrJKQj2ORjX,https://api.spotify.com/v1/tracks/4oZPOhLn4AoWrJKQ...,https://api.spotify.com/v1/audio-analysis/4oZPOhLn...,177107,4
5VwwpU7KsLhgfbMEecedhJ,0.832,0.508,6,-6.913,0,0.149,0.0492,0.0000539,0.107,0.75,109.352,audio_features,spotify:track:5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/tracks/5VwwpU7KsLhgfbME...,https://api.spotify.com/v1/audio-analysis/5VwwpU7K...,185427,5
2JXKDWkz0E1LNy7tdsfqan,0.445,0.245,11,-11.208,0,0.0465,0.958,0.112,0.108,0.0986,80.274,audio_features,spotify:track:2JXKDWkz0E1LNy7tdsfqan,https://api.spotify.com/v1/tracks/2JXKDWkz0E1LNy7t...,https://api.spotify.com/v1/audio-analysis/2JXKDWkz...,228750,4
1RRlUJMxjp2FmkTExBT2T7,0.837,0.738,1,-5.297,0,0.117,0.0381,0.00000697,0.0589,0.715,110.993,audio_features,spotify:track:1RRlUJMxjp2FmkTExBT2T7,https://api.spotify.com/v1/tracks/1RRlUJMxjp2FmkTE...,https://api.spotify.com/v1/audio-analysis/1RRlUJMx...,244049,4
6zSisYteLBVkm5TGqcBsmX,0.382,0.686,6,-6.643,1,0.0638,0.469,0.0000677,0.126,0.343,89.999,audio_features,spotify:track:6zSisYteLBVkm5TGqcBsmX,https://api.spotify.com/v1/tracks/6zSisYteLBVkm5TG...,https://api.spotify.com/v1/audio-analysis/6zSisYte...,211882,4
22kexnoWsw5tFGIjFTOLeM,0.712,0.469,8,-5.616,0,0.0405,0.593,0,0.125,0.383,93.04,audio_features,spotify:track:22kexnoWsw5tFGIjFTOLeM,https://api.spotify.com/v1/tracks/22kexnoWsw5tFGIj...,https://api.spotify.com/v1/audio-analysis/22kexnoW...,188839,4
12VVXFEYxro5C61KyWee9C,0.676,0.198,1,-13.91,1,0.0333,0.943,0.0132,0.104,0.125,118.004,audio_features,spotify:track:12VVXFEYxro5C61KyWee9C,https://api.spotify.com/v1/tracks/12VVXFEYxro5C61K...,https://api.spotify.com/v1/audio-analysis/12VVXFEY...,206440,4
0a1Jael2mnrkLTyPetixjh,0.396,0.198,2,-9.096,1,0.031,0.912,0,0.0972,0.19,138.624,audio_features,spotify:track:0a1Jael2mnrkLTyPetixjh,https://api.spotify.com/v1/tracks/0a1Jael2mnrkLTyP...,https://api.spotify.com/v1/audio-analysis/0a1Jael2...,235587,3
0WkJWnMCumm1fnFscdY7Rw,0.554,0.235,10,-14.609,1,0.0342,0.89,0.00328,0.114,0.232,121.836,audio_features,spotify:track:0WkJWnMCumm1fnFscdY7Rw,https://api.spotify.com/v1/tracks/0WkJWnMCumm1fnFs...,https://api.spotify.com/v1/audio-analysis/0WkJWnMC...,330772,4
5uIYONgpUQ7t0v7D6CTMBt,0.387,0.278,7,-8.454,0,0.0318,0.464,0.00527,0.102,0.0632,153.426,audio_features,spotify:track:5uIYONgpUQ7t0v7D6CTMBt,https://api.spotify.com/v1/tracks/5uIYONgpUQ7t0v7D...,https://api.spotify.com/v1/audio-analysis/5uIYONgp...,300707,3
2J2oWsC3KGoqdUMIwcMRMU,0.687,0.234,9,-12.559,1,0.029,0.848,0.00000772,0.116,0.339,95.023,audio_features,spotify:track:2J2oWsC3KGoqdUMIwcMRMU,https://api.spotify.com/v1/tracks/2J2oWsC3KGoqdUMI...,https://api.spotify.com/v1/audio-analysis/2J2oWsC3...,155352,4
1Exrzr80BmEOw2rMcRnjwh,0.58,0.193,9,-12.144,1,0.0285,0.866,0.00375,0.0788,0.339,141.938,audio_features,spotify:track:1Exrzr80BmEOw2rMcRnjwh,https://api.spotify.com/v1/tracks/1Exrzr80BmEOw2rM...,https://api.spotify.com/v1/audio-analysis/1Exrzr80...,212147,4
0Dp07EA5ybveKSUE27CuEd,0.603,0.575,0,-10.325,1,0.0285,0.811,0.00183,0.12,0.673,95.116,audio_features,spotify:track:0Dp07EA5ybveKSUE27CuEd,https://api.spotify.com/v1/tracks/0Dp07EA5ybveKSUE...,https://api.spotify.com/v1/audio-analysis/0Dp07EA5...,196173,1
2wDuq7nBkGJjO4ykq3aJ4D,0.608,0.238,0,-13.604,1,0.0434,0.885,0.125,0.111,0.27,78.013,audio_features,spotify:track:2wDuq7nBkGJjO4ykq3aJ4D,https://api.spotify.com/v1/tracks/2wDuq7nBkGJjO4yk...,https://api.spotify.com/v1/audio-analysis/2wDuq7nB...,199907,4
1iepnn71MidOJZ7Y3vfgE4,0.374,0.276,7,-14.945,1,0.0353,0.884,0.0123,0.122,0.412,80.169,audio_features,spotify:track:1iepnn71MidOJZ7Y3vfgE4,https://api.spotify.com/v1/tracks/1iepnn71MidOJZ7Y...,https://api.spotify.com/v1/audio-analysis/1iepnn71...,212853,4
