track_id,city,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2PqKNYsquDC99ZEcQvdGnz,Berlin,0.792,0.738,9,-7.344,0,0.0323,0.175,0,0.0525,0.836,131.952,audio_features,spotify:track:2PqKNYsquDC99ZEcQvdGnz,https://api.spotify.com/v1/tracks/2PqKNYsquDC99ZEc...,https://api.spotify.com/v1/audio-analysis/2PqKNYsq...,226440,4
5qy3y2fmNO3KclHAOgvFS9,Berlin,0.742,0.69,8,-7.04,1,0.0692,0.105,0.00000483,0.0635,0.358,127.999,audio_features,spotify:track:5qy3y2fmNO3KclHAOgvFS9,https://api.spotify.com/v1/tracks/5qy3y2fmNO3KclHA...,https://api.spotify.com/v1/audio-analysis/5qy3y2fm...,205360,4
0fWh1QLEb6Ro4YvCCUZDjk,Berlin,0.935,0.449,7,-12.448,0,0.225,0.279,0.00000114,0.0865,0.85,94.992,audio_features,spotify:track:0fWh1QLEb6Ro4YvCCUZDjk,https://api.spotify.com/v1/tracks/0fWh1QLEb6Ro4YvC...,https://api.spotify.com/v1/audio-analysis/0fWh1QLE...,277895,4
2n0lSAc86VbwBeR3G4K827,Berlin,0.498,0.684,10,-5.655,0,0.0991,0.231,0.0038,0.187,0.467,88.659,audio_features,spotify:track:2n0lSAc86VbwBeR3G4K827,https://api.spotify.com/v1/tracks/2n0lSAc86VbwBeR3...,https://api.spotify.com/v1/audio-analysis/2n0lSAc8...,201406,4
5IVqjOxRQj0o7R5zxEeCW3,Berlin,0.465,0.44,8,-8.391,1,0.0408,0.44,0,0.166,0.242,132.088,audio_features,spotify:track:5IVqjOxRQj0o7R5zxEeCW3,https://api.spotify.com/v1/tracks/5IVqjOxRQj0o7R5z...,https://api.spotify.com/v1/audio-analysis/5IVqjOxR...,231373,4
4hlQ7jaFpGKkBYWSyZO1a4,Berlin,0.912,0.523,10,-8.499,0,0.245,0.0724,0,0.0839,0.46,139.944,audio_features,spotify:track:4hlQ7jaFpGKkBYWSyZO1a4,https://api.spotify.com/v1/tracks/4hlQ7jaFpGKkBYWS...,https://api.spotify.com/v1/audio-analysis/4hlQ7jaF...,168400,4
6SHivyDRfsPMhK45Qvgdep,Berlin,0.61,0.743,7,-4.726,1,0.0299,0.000048,0.000117,0.118,0.561,105.978,audio_features,spotify:track:6SHivyDRfsPMhK45Qvgdep,https://api.spotify.com/v1/tracks/6SHivyDRfsPMhK45...,https://api.spotify.com/v1/audio-analysis/6SHivyDR...,227220,4
7JdPPsEb6hFtJy9QubYyf1,Berlin,0.512,0.707,9,-6.312,1,0.0291,0.171,0.00000319,0.905,0.567,75.989,audio_features,spotify:track:7JdPPsEb6hFtJy9QubYyf1,https://api.spotify.com/v1/tracks/7JdPPsEb6hFtJy9Q...,https://api.spotify.com/v1/audio-analysis/7JdPPsEb...,296147,4
4V4qphoNDkKfbJxKMGhh24,Berlin,0.588,0.236,7,-16.254,1,0.2,0.873,0,0.59,0.702,73.802,audio_features,spotify:track:4V4qphoNDkKfbJxKMGhh24,https://api.spotify.com/v1/tracks/4V4qphoNDkKfbJxK...,https://api.spotify.com/v1/audio-analysis/4V4qphoN...,114720,3
1WINcEKbdMkFHF1px8uzEG,Berlin,0.596,0.361,4,-9.689,0,0.0296,0.824,0.00154,0.126,0.356,105.818,audio_features,spotify:track:1WINcEKbdMkFHF1px8uzEG,https://api.spotify.com/v1/tracks/1WINcEKbdMkFHF1p...,https://api.spotify.com/v1/audio-analysis/1WINcEKb...,249720,3
2QGQ8u2CJQILG8xEPmf6cY,Berlin,0.664,0.702,8,-7.502,1,0.255,0.272,0,0.635,0.405,84.89,audio_features,spotify:track:2QGQ8u2CJQILG8xEPmf6cY,https://api.spotify.com/v1/tracks/2QGQ8u2CJQILG8xE...,https://api.spotify.com/v1/audio-analysis/2QGQ8u2C...,123991,4
5mBhbIWq7Pg1Ygz0hPMk6U,Berlin,0.484,0.474,10,-11.633,1,0.84,0.722,0,0.262,0.815,177.806,audio_features,spotify:track:5mBhbIWq7Pg1Ygz0hPMk6U,https://api.spotify.com/v1/tracks/5mBhbIWq7Pg1Ygz0...,https://api.spotify.com/v1/audio-analysis/5mBhbIWq...,193040,4
5qaw1LJAbdudlZXr2hKNQ8,Berlin,0.846,0.707,11,-5.792,0,0.279,0.114,0,0.111,0.539,147.975,audio_features,spotify:track:5qaw1LJAbdudlZXr2hKNQ8,https://api.spotify.com/v1/tracks/5qaw1LJAbdudlZXr...,https://api.spotify.com/v1/audio-analysis/5qaw1LJA...,209618,4
4hdfCtMykWnAmvNtLMtsAQ,Berlin,0.72,0.747,6,-5.616,0,0.146,0.00823,0.00000121,0.102,0.466,94.967,audio_features,spotify:track:4hdfCtMykWnAmvNtLMtsAQ,https://api.spotify.com/v1/tracks/4hdfCtMykWnAmvNt...,https://api.spotify.com/v1/audio-analysis/4hdfCtMy...,204013,4
6akcaWZcFBdxiByhTSuk7r,Berlin,0.59,0.247,5,-20.501,1,0.833,0.69,0.00000227,0.376,0.246,134.737,audio_features,spotify:track:6akcaWZcFBdxiByhTSuk7r,https://api.spotify.com/v1/tracks/6akcaWZcFBdxiByh...,https://api.spotify.com/v1/audio-analysis/6akcaWZc...,162347,3
335n4bAikw8aBFNyfbaPX3,Berlin,0.926,0.606,1,-11.117,1,0.502,0.173,0,0.493,0.615,95.03,audio_features,spotify:track:335n4bAikw8aBFNyfbaPX3,https://api.spotify.com/v1/tracks/335n4bAikw8aBFNy...,https://api.spotify.com/v1/audio-analysis/335n4bAi...,124160,4
6oJMY5A7zxjuuRDpSpv9ez,Berlin,0.661,0.579,0,-8.148,1,0.0291,0.0711,0.000565,0.518,0.491,115.967,audio_features,spotify:track:6oJMY5A7zxjuuRDpSpv9ez,https://api.spotify.com/v1/tracks/6oJMY5A7zxjuuRDp...,https://api.spotify.com/v1/audio-analysis/6oJMY5A7...,228627,4
6qRzaYe9GyBGXT2MWlSDhT,Berlin,0.594,0.226,10,-19.278,1,0.849,0.893,0,0.518,0.226,109.788,audio_features,spotify:track:6qRzaYe9GyBGXT2MWlSDhT,https://api.spotify.com/v1/tracks/6qRzaYe9GyBGXT2M...,https://api.spotify.com/v1/audio-analysis/6qRzaYe9...,75493,4
4Q0MtzBSjkllnU5nim3cXt,Berlin,0.642,0.462,0,-11.893,0,0.438,0.746,0.0000149,0.0926,0.422,98.476,audio_features,spotify:track:4Q0MtzBSjkllnU5nim3cXt,https://api.spotify.com/v1/tracks/4Q0MtzBSjkllnU5n...,https://api.spotify.com/v1/audio-analysis/4Q0MtzBS...,205062,4
1JwJWGjFqUV3nV30atU8eS,Berlin,0.779,0.745,10,-7.346,0,0.397,0.133,0,0.16,0.611,137.955,audio_features,spotify:track:1JwJWGjFqUV3nV30atU8eS,https://api.spotify.com/v1/tracks/1JwJWGjFqUV3nV30...,https://api.spotify.com/v1/audio-analysis/1JwJWGjF...,120573,4
7rhSmpoSK3R21DJKClGNLx,Berlin,0.749,0.269,11,-17.151,1,0.0368,0.0147,0.0000163,0.081,0.45,127.968,audio_features,spotify:track:7rhSmpoSK3R21DJKClGNLx,https://api.spotify.com/v1/tracks/7rhSmpoSK3R21DJK...,https://api.spotify.com/v1/audio-analysis/7rhSmpoS...,270587,4
4vuzkIJUCeuFIEIa8nJFZx,Berlin,0.865,0.909,7,-4.766,1,0.228,0.0296,0,0.424,0.964,133.981,audio_features,spotify:track:4vuzkIJUCeuFIEIa8nJFZx,https://api.spotify.com/v1/tracks/4vuzkIJUCeuFIEIa...,https://api.spotify.com/v1/audio-analysis/4vuzkIJU...,166375,4
7jTzrTzjDFujjQQm1tdrOV,Berlin,0.804,0.563,8,-9.295,1,0.0434,0.0939,0.671,0.154,0.658,136.023,audio_features,spotify:track:7jTzrTzjDFujjQQm1tdrOV,https://api.spotify.com/v1/tracks/7jTzrTzjDFujjQQm...,https://api.spotify.com/v1/audio-analysis/7jTzrTzj...,316800,4
0qIPoZP9nG72HtpzupVncx,Berlin,0.753,0.771,8,-5.95,1,0.0533,0.127,0.0000614,0.126,0.123,101.239,audio_features,spotify:track:0qIPoZP9nG72HtpzupVncx,https://api.spotify.com/v1/tracks/0qIPoZP9nG72Htpz...,https://api.spotify.com/v1/audio-analysis/0qIPoZP9...,149349,3
25qDTNzESPCtNQSAf29RQW,Berlin,0.681,0.535,6,-6.937,1,0.466,0.0787,0,0.231,0.851,105.349,audio_features,spotify:track:25qDTNzESPCtNQSAf29RQW,https://api.spotify.com/v1/tracks/25qDTNzESPCtNQSA...,https://api.spotify.com/v1/audio-analysis/25qDTNzE...,245107,3
6wvp4Mh9QrPAcs6sWiTj4x,Berlin,0.891,0.574,0,-7.271,1,0.064,0.00114,0.364,0.0548,0.415,126.016,audio_features,spotify:track:6wvp4Mh9QrPAcs6sWiTj4x,https://api.spotify.com/v1/tracks/6wvp4Mh9QrPAcs6s...,https://api.spotify.com/v1/audio-analysis/6wvp4Mh9...,340506,4
0RXakvkMDhAtNR6vioo4LT,Berlin,0.654,0.618,1,-8.975,1,0.328,0.0587,0,0.131,0.217,178.006,audio_features,spotify:track:0RXakvkMDhAtNR6vioo4LT,https://api.spotify.com/v1/tracks/0RXakvkMDhAtNR6v...,https://api.spotify.com/v1/audio-analysis/0RXakvkM...,164752,4
7kep2Y7L3RlThp6SaSA23J,Berlin,0.725,0.763,4,-8.19,0,0.0382,0.182,0,0.166,0.944,117.26,audio_features,spotify:track:7kep2Y7L3RlThp6SaSA23J,https://api.spotify.com/v1/tracks/7kep2Y7L3RlThp6S...,https://api.spotify.com/v1/audio-analysis/7kep2Y7L...,225667,4
2nW6qY5JWEXSi9w23WI5E9,Berlin,0.836,0.56,6,-9.21,1,0.246,0.152,0,0.0882,0.657,127.967,audio_features,spotify:track:2nW6qY5JWEXSi9w23WI5E9,https://api.spotify.com/v1/tracks/2nW6qY5JWEXSi9w2...,https://api.spotify.com/v1/audio-analysis/2nW6qY5J...,168398,4
2QgF09n3awNYtCyOFFei4b,Berlin,0.774,0.632,6,-7.164,1,0.436,0.11,0,0.127,0.689,140.084,audio_features,spotify:track:2QgF09n3awNYtCyOFFei4b,https://api.spotify.com/v1/tracks/2QgF09n3awNYtCyO...,https://api.spotify.com/v1/audio-analysis/2QgF09n3...,137000,4
0lRZdJPs8nwhi2ZZKdjDGi,Berlin,0.923,0.576,7,-12.951,0,0.267,0.707,0.00146,0.108,0.419,140.063,audio_features,spotify:track:0lRZdJPs8nwhi2ZZKdjDGi,https://api.spotify.com/v1/tracks/0lRZdJPs8nwhi2ZZ...,https://api.spotify.com/v1/audio-analysis/0lRZdJPs...,109726,4
3r8Qf2QnaygISxSNzXfop9,Berlin,0.861,0.364,11,-16.164,1,0.366,0.172,0.0241,0.105,0.281,133.932,audio_features,spotify:track:3r8Qf2QnaygISxSNzXfop9,https://api.spotify.com/v1/tracks/3r8Qf2QnaygISxSN...,https://api.spotify.com/v1/audio-analysis/3r8Qf2Qn...,108000,4
5sRb01bkTxMaOWIODXt9Gt,Berlin,0.773,0.603,1,-6.166,1,0.151,0.0485,0,0.0808,0.376,128.061,audio_features,spotify:track:5sRb01bkTxMaOWIODXt9Gt,https://api.spotify.com/v1/tracks/5sRb01bkTxMaOWIO...,https://api.spotify.com/v1/audio-analysis/5sRb01bk...,212265,4
1TLqyL4TI1zTK3zL2tZxFw,Berlin,0.813,0.563,1,-6.473,1,0.361,0.177,0.000183,0.0887,0.477,124.956,audio_features,spotify:track:1TLqyL4TI1zTK3zL2tZxFw,https://api.spotify.com/v1/tracks/1TLqyL4TI1zTK3zL...,https://api.spotify.com/v1/audio-analysis/1TLqyL4T...,216323,4
1xvoRMwEtSBrIVZlB7TEuz,Berlin,0.65,0.41,7,-9.176,1,0.0939,0.589,0.0128,0.146,0.553,97.465,audio_features,spotify:track:1xvoRMwEtSBrIVZlB7TEuz,https://api.spotify.com/v1/tracks/1xvoRMwEtSBrIVZl...,https://api.spotify.com/v1/audio-analysis/1xvoRMwE...,215120,3
1Sh1nXBhUa0wVsfVuxnHdV,Berlin,0.753,0.754,5,-8.739,1,0.0315,0.0946,0.633,0.173,0.787,122.004,audio_features,spotify:track:1Sh1nXBhUa0wVsfVuxnHdV,https://api.spotify.com/v1/tracks/1Sh1nXBhUa0wVsfV...,https://api.spotify.com/v1/audio-analysis/1Sh1nXBh...,435932,4
35rpAsUHLFyd1SFKb7vSw3,Berlin,0.862,0.665,5,-6.298,0,0.233,0.225,0.000232,0.173,0.568,136.01,audio_features,spotify:track:35rpAsUHLFyd1SFKb7vSw3,https://api.spotify.com/v1/tracks/35rpAsUHLFyd1SFK...,https://api.spotify.com/v1/audio-analysis/35rpAsUH...,162180,4
4E6DRZhPHdD04uOciKdIyV,Berlin,0.81,0.617,1,-7.558,1,0.0822,0.14,0.0102,0.563,0.233,82.042,audio_features,spotify:track:4E6DRZhPHdD04uOciKdIyV,https://api.spotify.com/v1/tracks/4E6DRZhPHdD04uOc...,https://api.spotify.com/v1/audio-analysis/4E6DRZhP...,137229,4
0zepUsR7emPYWDRQQiwASG,Berlin,0.818,0.523,1,-13.262,0,0.142,0.425,0.0367,0.0976,0.369,134,audio_features,spotify:track:0zepUsR7emPYWDRQQiwASG,https://api.spotify.com/v1/tracks/0zepUsR7emPYWDRQ...,https://api.spotify.com/v1/audio-analysis/0zepUsR7...,204432,4
2mXqei0YtZot9x558fihAg,Berlin,0.782,0.542,1,-12.029,1,0.186,0.232,0.000101,0.157,0.425,74.004,audio_features,spotify:track:2mXqei0YtZot9x558fihAg,https://api.spotify.com/v1/tracks/2mXqei0YtZot9x55...,https://api.spotify.com/v1/audio-analysis/2mXqei0Y...,129747,4
1PGKwlRtVBNGcGT3PxJOrJ,Berlin,0.848,0.706,7,-5.582,1,0.0509,0.0363,0,0.0503,0.847,128.063,audio_features,spotify:track:1PGKwlRtVBNGcGT3PxJOrJ,https://api.spotify.com/v1/tracks/1PGKwlRtVBNGcGT3...,https://api.spotify.com/v1/audio-analysis/1PGKwlRt...,189255,4
7kxuwlf09IrKJRpF6u01YW,Berlin,0.791,0.793,9,-6.184,0,0.445,0.0702,0,0.12,0.0726,161.515,audio_features,spotify:track:7kxuwlf09IrKJRpF6u01YW,https://api.spotify.com/v1/tracks/7kxuwlf09IrKJRpF...,https://api.spotify.com/v1/audio-analysis/7kxuwlf0...,132825,4
6sAfN2aqkjYsN4L24pFTZy,Berlin,0.646,0.306,9,-11.842,0,0.954,0.655,0,0.0936,0.262,158.891,audio_features,spotify:track:6sAfN2aqkjYsN4L24pFTZy,https://api.spotify.com/v1/tracks/6sAfN2aqkjYsN4L2...,https://api.spotify.com/v1/audio-analysis/6sAfN2aq...,182706,4
7AovbP2fGhIMmNzI96LZgr,Berlin,0.742,0.46,9,-14.9,0,0.0327,0.359,0.0000138,0.266,0.917,87.141,audio_features,spotify:track:7AovbP2fGhIMmNzI96LZgr,https://api.spotify.com/v1/tracks/7AovbP2fGhIMmNzI...,https://api.spotify.com/v1/audio-analysis/7AovbP2f...,162133,4
2dd2IfWJ1ayQMj4XuwIexm,Berlin,0.681,0.601,2,-9.544,1,0.0714,0.819,0,0.152,0.91,130.243,audio_features,spotify:track:2dd2IfWJ1ayQMj4XuwIexm,https://api.spotify.com/v1/tracks/2dd2IfWJ1ayQMj4X...,https://api.spotify.com/v1/audio-analysis/2dd2IfWJ...,219200,4
4WQZSjuVjxGRPZT9gCNT3B,Berlin,0.666,0.961,1,-5.013,0,0.0391,0.0185,0.00646,0.0451,0.889,125.082,audio_features,spotify:track:4WQZSjuVjxGRPZT9gCNT3B,https://api.spotify.com/v1/tracks/4WQZSjuVjxGRPZT9...,https://api.spotify.com/v1/audio-analysis/4WQZSjuV...,227000,4
2nQxJ52STbzr7DBi8HiGjf,Berlin,0.858,0.638,7,-6.569,1,0.33,0.312,0,0.11,0.724,93.987,audio_features,spotify:track:2nQxJ52STbzr7DBi8HiGjf,https://api.spotify.com/v1/tracks/2nQxJ52STbzr7DBi...,https://api.spotify.com/v1/audio-analysis/2nQxJ52S...,210296,4
7DMC9LuDI6v8AVxrIWsX5Y,Berlin,0.766,0.764,0,-4.893,1,0.147,0.335,0,0.105,0.891,119.982,audio_features,spotify:track:7DMC9LuDI6v8AVxrIWsX5Y,https://api.spotify.com/v1/tracks/7DMC9LuDI6v8AVxr...,https://api.spotify.com/v1/audio-analysis/7DMC9LuD...,225827,4
01YyfPnYHvbPnhaBcvUknx,Berlin,0.898,0.498,8,-12.011,1,0.498,0.325,0,0.108,0.339,126.978,audio_features,spotify:track:01YyfPnYHvbPnhaBcvUknx,https://api.spotify.com/v1/tracks/01YyfPnYHvbPnhaB...,https://api.spotify.com/v1/audio-analysis/01YyfPnY...,153680,4
4Zm1M01yIlyusxI6EH7V11,Berlin,0.595,0.478,10,-12.417,1,0.0365,0.0551,0.0406,0.0699,0.811,111.848,audio_features,spotify:track:4Zm1M01yIlyusxI6EH7V11,https://api.spotify.com/v1/tracks/4Zm1M01yIlyusxI6...,https://api.spotify.com/v1/audio-analysis/4Zm1M01y...,322200,4
0DiSGjBgrVpKrxdxaSrfae,Berlin,0.914,0.556,5,-7.362,1,0.185,0.112,0.00000599,0.123,0.579,146.005,audio_features,spotify:track:0DiSGjBgrVpKrxdxaSrfae,https://api.spotify.com/v1/tracks/0DiSGjBgrVpKrxdx...,https://api.spotify.com/v1/audio-analysis/0DiSGjBg...,295890,4
0qJE8JBSosnyvQaq4MV5fQ,Berlin,0.913,0.517,10,-7.886,0,0.296,0.192,0.00000317,0.0408,0.456,139.925,audio_features,spotify:track:0qJE8JBSosnyvQaq4MV5fQ,https://api.spotify.com/v1/tracks/0qJE8JBSosnyvQaq...,https://api.spotify.com/v1/audio-analysis/0qJE8JBS...,166286,4
52sNXtf8a5IOQFZ2AyHmcI,Berlin,0.888,0.467,5,-8.888,1,0.285,0.139,0.219,0.0978,0.369,125.962,audio_features,spotify:track:52sNXtf8a5IOQFZ2AyHmcI,https://api.spotify.com/v1/tracks/52sNXtf8a5IOQFZ2...,https://api.spotify.com/v1/audio-analysis/52sNXtf8...,110688,4
6mPpWZer5ufsJkEqHdXurC,Berlin,0.579,0.937,4,-5.377,1,0.0386,0.515,0.000371,0.564,0.343,130.81,audio_features,spotify:track:6mPpWZer5ufsJkEqHdXurC,https://api.spotify.com/v1/tracks/6mPpWZer5ufsJkEq...,https://api.spotify.com/v1/audio-analysis/6mPpWZer...,252733,4
5xUXfYkxT7sPitoboN2Z5U,Berlin,0.918,0.738,1,-7.111,1,0.0746,0.0292,0.00117,0.0744,0.958,132,audio_features,spotify:track:5xUXfYkxT7sPitoboN2Z5U,https://api.spotify.com/v1/tracks/5xUXfYkxT7sPitob...,https://api.spotify.com/v1/audio-analysis/5xUXfYkx...,252400,4
4AmUHD1LqfxNe7ELteXvs5,Berlin,0.915,0.527,10,-3.978,1,0.288,0.503,0.000135,0.125,0.588,99.024,audio_features,spotify:track:4AmUHD1LqfxNe7ELteXvs5,https://api.spotify.com/v1/tracks/4AmUHD1LqfxNe7EL...,https://api.spotify.com/v1/audio-analysis/4AmUHD1L...,125570,4
7KLbVRGi54UZcoWySVXvYC,Berlin,0.769,0.529,11,-11.905,0,0.114,0.0209,0.696,0.246,0.069,128.001,audio_features,spotify:track:7KLbVRGi54UZcoWySVXvYC,https://api.spotify.com/v1/tracks/7KLbVRGi54UZcoWy...,https://api.spotify.com/v1/audio-analysis/7KLbVRGi...,403037,4
0atnNypj2ipbhH3xguQ74n,Berlin,0.589,0.565,5,-5.121,1,0.0272,0.433,0.00327,0.373,0.373,139.141,audio_features,spotify:track:0atnNypj2ipbhH3xguQ74n,https://api.spotify.com/v1/tracks/0atnNypj2ipbhH3x...,https://api.spotify.com/v1/audio-analysis/0atnNypj...,197000,4
0zr3V4wz51LO2OYZaZCepq,Berlin,0.766,0.699,2,-7.327,1,0.274,0.0711,0,0.272,0.563,101.879,audio_features,spotify:track:0zr3V4wz51LO2OYZaZCepq,https://api.spotify.com/v1/tracks/0zr3V4wz51LO2OYZ...,https://api.spotify.com/v1/audio-analysis/0zr3V4wz...,219827,4
0IU9iEeQolnrn9N6oD7jmJ,Berlin,0.585,0.918,3,-4.729,0,0.0502,0.0298,0.000363,0.0453,0.624,126.275,audio_features,spotify:track:0IU9iEeQolnrn9N6oD7jmJ,https://api.spotify.com/v1/tracks/0IU9iEeQolnrn9N6...,https://api.spotify.com/v1/audio-analysis/0IU9iEeQ...,344373,4
23J2DQV2h9iN1OkYBh16Tf,Berlin,0.936,0.724,1,-7.353,1,0.266,0.519,0,0.1,0.635,101.976,audio_features,spotify:track:23J2DQV2h9iN1OkYBh16Tf,https://api.spotify.com/v1/tracks/23J2DQV2h9iN1OkY...,https://api.spotify.com/v1/audio-analysis/23J2DQV2...,242377,4
2Pbo59XDUEBp16ckl3Bb8e,Berlin,0.877,0.631,1,-12.644,1,0.187,0.0184,0.00000141,0.0834,0.569,104.003,audio_features,spotify:track:2Pbo59XDUEBp16ckl3Bb8e,https://api.spotify.com/v1/tracks/2Pbo59XDUEBp16ck...,https://api.spotify.com/v1/audio-analysis/2Pbo59XD...,138465,4
3GQlbUOTXH0qWMvO3e8BlS,Berlin,0.698,0.317,6,-14.206,1,0.0258,0.528,0,0.364,0.671,79.072,audio_features,spotify:track:3GQlbUOTXH0qWMvO3e8BlS,https://api.spotify.com/v1/tracks/3GQlbUOTXH0qWMvO...,https://api.spotify.com/v1/audio-analysis/3GQlbUOT...,234573,4
5q4VZnuPpKD0BdywgooGUQ,Berlin,0.67,0.321,5,-16.305,1,0.0296,0.351,0.000123,0.116,0.308,94.299,audio_features,spotify:track:5q4VZnuPpKD0BdywgooGUQ,https://api.spotify.com/v1/tracks/5q4VZnuPpKD0Bdyw...,https://api.spotify.com/v1/audio-analysis/5q4VZnuP...,269227,4
5rgz2dMYd8NaFw0B0SCYtr,Berlin,0.477,0.475,6,-14.274,0,0.0786,0.227,0.000105,0.273,0.955,117.283,audio_features,spotify:track:5rgz2dMYd8NaFw0B0SCYtr,https://api.spotify.com/v1/tracks/5rgz2dMYd8NaFw0B...,https://api.spotify.com/v1/audio-analysis/5rgz2dMY...,137360,4
6wvK5jGpVZML1lBoFseSLP,Berlin,0.825,0.839,0,-6.471,1,0.0322,0.157,0.0565,0.102,0.853,136.011,audio_features,spotify:track:6wvK5jGpVZML1lBoFseSLP,https://api.spotify.com/v1/tracks/6wvK5jGpVZML1lBo...,https://api.spotify.com/v1/audio-analysis/6wvK5jGp...,188500,4
2W9ftaK7c0WblpdCfVwtbz,Berlin,0.908,0.746,4,-12.123,0,0.166,0.0102,0.706,0.112,0.18,127.994,audio_features,spotify:track:2W9ftaK7c0WblpdCfVwtbz,https://api.spotify.com/v1/tracks/2W9ftaK7c0WblpdC...,https://api.spotify.com/v1/audio-analysis/2W9ftaK7...,397340,4
3Jxcy75qiLrUtEtX1QC17J,Berlin,0.693,0.721,0,-6.517,1,0.224,0.17,0,0.0475,0.936,80.002,audio_features,spotify:track:3Jxcy75qiLrUtEtX1QC17J,https://api.spotify.com/v1/tracks/3Jxcy75qiLrUtEtX...,https://api.spotify.com/v1/audio-analysis/3Jxcy75q...,235511,4
3fY9WGZ7RdCw5JkEMsJQ74,Berlin,0.612,0.583,2,-7.407,1,0.324,0.109,0.000448,0.0932,0.367,113.367,audio_features,spotify:track:3fY9WGZ7RdCw5JkEMsJQ74,https://api.spotify.com/v1/tracks/3fY9WGZ7RdCw5JkE...,https://api.spotify.com/v1/audio-analysis/3fY9WGZ7...,160941,5
2VuWy9dHvjwgOZezzXvgam,Berlin,0.806,0.647,11,-5.266,1,0.315,0.246,0,0.123,0.38,148.101,audio_features,spotify:track:2VuWy9dHvjwgOZezzXvgam,https://api.spotify.com/v1/tracks/2VuWy9dHvjwgOZez...,https://api.spotify.com/v1/audio-analysis/2VuWy9dH...,158919,4
01KarOgeNS6VHlFl0V2pfE,Berlin,0.475,0.593,11,-8.442,1,0.168,0.444,0.00405,0.168,0.573,139.929,audio_features,spotify:track:01KarOgeNS6VHlFl0V2pfE,https://api.spotify.com/v1/tracks/01KarOgeNS6VHlFl...,https://api.spotify.com/v1/audio-analysis/01KarOge...,239800,4
4q26XAh50N58bHzW3Se6MP,Berlin,0.664,0.73,9,-4.157,0,0.0304,0.367,0,0.175,0.49,77.518,audio_features,spotify:track:4q26XAh50N58bHzW3Se6MP,https://api.spotify.com/v1/tracks/4q26XAh50N58bHzW...,https://api.spotify.com/v1/audio-analysis/4q26XAh5...,223427,4
6RB1fEznHzr1TITfnnyitI,Berlin,0.718,0.772,5,-5.961,1,0.0307,0.0393,0,0.181,0.96,134.997,audio_features,spotify:track:6RB1fEznHzr1TITfnnyitI,https://api.spotify.com/v1/tracks/6RB1fEznHzr1TITf...,https://api.spotify.com/v1/audio-analysis/6RB1fEzn...,261213,4
5FZ0sRkGu1CHi3n8OxVpIt,Berlin,0.467,0.202,10,-8.963,0,0.0348,0.73,0.000213,0.104,0.214,83.945,audio_features,spotify:track:5FZ0sRkGu1CHi3n8OxVpIt,https://api.spotify.com/v1/tracks/5FZ0sRkGu1CHi3n8...,https://api.spotify.com/v1/audio-analysis/5FZ0sRkG...,185853,3
1OUu8MG7nLEbZLxEhAdApK,Berlin,0.957,0.267,0,-10.558,1,0.186,0.00801,0.845,0.127,0.358,125.006,audio_features,spotify:track:1OUu8MG7nLEbZLxEhAdApK,https://api.spotify.com/v1/tracks/1OUu8MG7nLEbZLxE...,https://api.spotify.com/v1/audio-analysis/1OUu8MG7...,406080,4
46fLCB8cIhNlL2o097sXop,Berlin,0.58,0.936,4,-9.14,1,0.0592,0.327,0.000047,0.131,0.78,102.98,audio_features,spotify:track:46fLCB8cIhNlL2o097sXop,https://api.spotify.com/v1/tracks/46fLCB8cIhNlL2o0...,https://api.spotify.com/v1/audio-analysis/46fLCB8c...,194240,4
0GYiWOm15ersB8YzdxsFMJ,Berlin,0.849,0.83,7,-5.83,1,0.228,0.0892,0,0.303,0.602,98.086,audio_features,spotify:track:0GYiWOm15ersB8YzdxsFMJ,https://api.spotify.com/v1/tracks/0GYiWOm15ersB8Yz...,https://api.spotify.com/v1/audio-analysis/0GYiWOm1...,239507,4
4flnCMtPCOWApRqzOSb1aj,Berlin,0.755,0.399,1,-14.035,1,0.294,0.149,0.00248,0.335,0.478,141.078,audio_features,spotify:track:4flnCMtPCOWApRqzOSb1aj,https://api.spotify.com/v1/tracks/4flnCMtPCOWApRqz...,https://api.spotify.com/v1/audio-analysis/4flnCMtP...,204255,4
0tgKvWgJgRyMNemrGvDqRi,Berlin,0.566,0.433,7,-7.243,0,0.1,0.224,0,0.439,0.685,104.961,audio_features,spotify:track:0tgKvWgJgRyMNemrGvDqRi,https://api.spotify.com/v1/tracks/0tgKvWgJgRyMNemr...,https://api.spotify.com/v1/audio-analysis/0tgKvWgJ...,41840,3
3xgw0YYv0nRpOBIm1cN7jR,Berlin,0.419,0.91,9,-6.331,0,0.0336,0.00178,0.148,0.146,0.434,173.967,audio_features,spotify:track:3xgw0YYv0nRpOBIm1cN7jR,https://api.spotify.com/v1/tracks/3xgw0YYv0nRpOBIm...,https://api.spotify.com/v1/audio-analysis/3xgw0YYv...,234483,4
4eBNZsR5UaP0VknUYewVWt,Berlin,0.926,0.843,11,-9.03,0,0.163,0.264,0.0805,0.14,0.626,132.993,audio_features,spotify:track:4eBNZsR5UaP0VknUYewVWt,https://api.spotify.com/v1/tracks/4eBNZsR5UaP0VknU...,https://api.spotify.com/v1/audio-analysis/4eBNZsR5...,324812,4
